0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xd34e2dd306d73a4775fa39d8a52165cefa200fb8	2478.57830178047	0x5f1ec1a3b51789f18cbf76c7f003b7279f143bf193976d5ed703f4a497471fb6
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x8d04790389b07865a372476af797b481e70d0d96	766.653369457602	0x77d3fdcd73c3410eaa335217fd94d8c15ac0efb296daa8ae16d43932f308d986
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x3795e36e1e511af49741682e578cd8ed74f44200	1683.82768841604	0x4f1ea57c57fd30e2b081a1268e80c082be7a45922a5117c3556d2de99553bf60
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xd1a22b3e103baa0c785e1d1efd8de0cf52eaa87d	1384.79273540771	0x41427ebc324cae354c8218a7c451a093ade02dfe6deab52087edf90d21d19a96
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xdf0d80fb6eb6b6d7931d241677a55782a8ab24bb	1469.08446712818	0x2c6dd93099387333bfb062813b21b4e50a8c76ddf6d71f15abff4f64ebea78e3
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x2102fd3d7ee31c79693b6ac1cc9583adb9c068ed	2145.42526688528	0xbf33dd0e1661f5649ecb650069b7cb29372d9ed634c88257efd21063f316d863
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x21e70fee23868b5c84e3cfa093990ccc1eb5d02f	120.41675960067	0xe5ce1846687601111f5644898589378c8bf0d8a52ce848f42b56afcd86edb949
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x3c567089fdb2f43399f82793999ca4e2879a1442	626.167149923486	0x764940d671df5693feb0db3d6e7efadce69f36d431706218d7234067e3c95b2c
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x4935407447255592b5c5c5f7f487e1e16cb1df51	792.74366737108	0xea85154a2f9c175bcfd4475a63dfc8bf96aaf975ad1b6a878b9862ce3843f209
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xa6384118370b7ab77067d6f1d2ced2eb4a4334c1	2073.17521112488	0x443e1f99d3fc7a7bc70c2cdcec44ee1f1e83abe168581d75c3dab4196b4eb7ce
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x0efaf74264e0aefe341f27cc07d5e65eb62201b4	481.667038402682	0xc527eccc2770995531cd274a90eb08e3a07d229cd7b6382b969be777c7f176ea
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x15b334b8a6b355ee38ac5d48a59a511949c04961	606.097689990041	0x0926ac34edf70ce703f2e04120f91129a8858df3a04de9543c55906cb90de6c5
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x3179f88ded783b02e0ea90d44ce5c584acbd9f3a	48.1667038402682	0x2725cb3684e7305c37e38010e7374dedf8229e2aeb87874f40097fb86d281a5a
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x008cd39b569505e006ec93689add83999e96ab12	477.653146415993	0x88ec119b0e94ac8f83dea561ed97c7eaed0a854a2b2be6420cc888fbb03d6a8f
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xe89a713fde4f311c5a152f7df57b1c5748d2740b	68.2361637737132	0x7a232d927e7e146b041224da686a06cbb66f14b177c154072f63e264638fb80d
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x0d065f710fe4254e187818f5117dab319fc4bdb8	991.431320712186	0xbf204888f64c7002fb13f52ef6096afc8441ad0de325d1e9152160b86db9bb91
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x5a661b25861478e4655825675d97b232b2ef5107	176.611247414317	0x7977ea401bb025070add6bea9bcfd1545cc3697fabb34bd51eb6069e8af5899c
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x4775aa9f57be8c963eb1706573a70ccd489e1c45	1497.181711035	0x5c648cb3d6e2c6b3d4d2ad2cad076c4c21b60e574c0304c60c5c971816a57c6d
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xe518fb87b16087c61f927c3e222219f0b448d184	68.2361637737132	0x3f1cbd6ad8f76045d04a03b8a944e6890e54f00b685aa0c4a7dac095739e1342
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x3a424c516ac25b4ec3cf355fc7d0f6531b46904e	252.875195161408	0xf5aba214d97a0febbb6603edf726359ea74c47328c6a21608cecd3a6d51b0fa9
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x0f77e3a9a26b337256872fc829b46439735cc037	142.49316552746	0xd6dab62205237c0fe75af60449070fa7fa2d169172358bc6b9886e6c86b9ec85
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x75521bdcd2c0830c88ac686e32a3a497d6d868cf	1565.41787480872	0x9b16bacc66221a934442a1c47ffcf64204f544850ef38f0887aebd8092c8c8d6
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xa6a11a88d93f100d7c86a35a6172a3bbd52148c0	1005.4799426656	0xef3a5f31e5f461d7db9899f3200ad4bd8b0bcd15697470b19af7b9b96b0ac54c
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x6bce2148d03e4ce04bc802c423756a72851a44b4	1324.58435560737	0xc02c301ecfa58209a4542113ed94399f3afb69590211950c3ed00fce60ada1f0
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xe93269252a9dc93baaf3ad137a9bee83f9c9b398	1174.06340610654	0xbb7c25c41a190874549a30cefd0acc42b9095e0bd5a08bcce3a76ca991910633
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x0006e47f0d4b8380ff41321e0911a66b2b1f893e	20.0694599334451	0x249b00298e0786ab87f6fe6c61e4d48e881c993d597030146c9a0ecc2d96a437
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x27340a802cbdf612384b0749b767b5b6c9a97513	1137.93837822634	0x2e45570fed3fe7175aceceab8dc34d22fe688315b52ee6181a78845dd66ecee4
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xa3087516abaf9d639220f5b18a66a9002190634e	734.54223356409	0x28c7b7a5e6a4cef7dc2cf956b21113ab1289d4063dfbeda8a84b6fc7d5805ae4
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x47a588aeed0d06526317535b325d4ae54905cfd5	2067.15437314484	0x7fe7998c53b1bdd36b04930d9abd8c361866d3d9b9c8da3cab98717398cff4e6
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xc0182787ed4e54483fbd870986952dd5d73382c3	608.104635983386	0xf610c355efa3efb1e27a78cbac127ce62e773941a53fc90d8b32cd0d1a954732
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x00bb918e1c102744f016444e2f1cccd987ba0064	48.1667038402682	0x4c0b64c660ba5a484f302b1689d862ae9e8a2e5592a0159b9b7b111df05f8679
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x17e9f6104385d64c06d9c35ce0df49d468595176	2474.56440979378	0x73b6a109e19090e4abfea4d6f81a2761fd82064df55c7fca0be72f44da8b23de
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xcb9352cf5dcc70b3abc8099102c2319a6619aca4	120.41675960067	0xeab0d84fd997e36fa85355c7c4ed21584be020f8c07b8b0aa08f2205c2b32285
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x5a4ac140a8b6116d8d7a5c1aa52f09eb329b51b5	1422.92470928126	0x790092829dec56511a0ea1df2a1de012f0f438efd8f20db3e2b4d05048c7d888
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xcdc8a865b1d6990043e23a97517aa291912444c2	20.0694599334451	0xec07f57125dfd7c594b13cdf1f2f46eac7b667fe7af6a285ed006a08ec294e18
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x000c423cc8456a4eec8c4c08676eaaff2eedeb54	1194.13286603998	0xd3b8a2ac0cbf9d608d0b20b9d9436f9f404e863d11ff0bcf878912715b99d0c7
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0xcb81476f81d030eb958b718b2c637bd7df9d326d	34.1180818868566	0xeb0c057641b0f65941443edd89d1d62cb4c497e22ad508e4eb0004879868484b
0xe796ad819e32846a7f2b28288a23f682eb4da9b4	0x42fe893101e5736507e374c97f1fbc7600305698	1113.8550263062	0x1a1908122e2724c2891a05d754104340b3b0c8fe028ccb5299ba13922be4513c
